username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;language
;2018-06-18 09:09;0;0;"The FIFA World Cup has been hype! Let’s go Australia!! # FIFA2018";;;#;"1008562196396118017";https://twitter.com/Kustomz_/status/1008562196396118017;en
;2018-06-18 09:08;1;3;"# contestalert England it is. # FIFAWorldcup # FIFA2018 # TUN # ENG # WorldCup # Contest pic.twitter.com/cWlfjOmEQz https://twitter.com/acmefitness/status/1008557571077099520/photo/1pic.twitter.com/vsm4jRgSgv Join @ witty_vishal @ botty_bot @ prahast_S @ pavangaulkar14";;@ @ @ @;# # # # # # #;"1008562047100047360";https://twitter.com/HarshalJi/status/1008562047100047360;en
;2018-06-18 09:07;0;0;"Belgium # FIFAWorldCup # FIFA2018 # BEL # PAN # WorldCup # Contest Join @ RubyAga9339 @ akanksha210413 @ dashing_shilpa @ FLYINMINI @ VHetal";;@ @ @ @ @;# # # # # #;"1008561853893505025";https://twitter.com/baranwal_gudiya/status/1008561853893505025;en
;2018-06-18 09:06;0;0;"@ BetOnChart # betonchart # football # soccer # bitcoin # crypto # worldcup # fifa2018 # fifarussiahttps://twitter.com/betonchart/status/1003567421972795394 …";;@;# # # # # # # #;"1008561488309706753";https://twitter.com/Aguiabtc/status/1008561488309706753;en
;2018-06-18 09:05;0;0;"@ BetOnChart and hashtags # betonchart # football # soccer # bitcoin # crypto # worldcup # fifa2018 # fifarussiahttps://twitter.com/betonchart/status/1003567421972795394 …";;@;# # # # # # # #;"1008561392847413248";https://twitter.com/Aguiabtc/status/1008561392847413248;en
;2018-06-18 09:05;8;6;"# WhoWins at day 5 at # WorldCup⁠ ⁠⁠ ⁠⁠ ⁠ # Tunisia vs # England # WorldCup2018 match # 2018FIFAWorldCup # FIFA2018 # WORLDCUP⁠ ⁠⁠ ⁠ # WorldCupRussia2018 # FifaWorldCup # WC2018 # football";;;# # # # # # # # # # # #;"1008561249368641536";https://twitter.com/morphineworld/status/1008561249368641536;en
;2018-06-18 09:04;8;6;"# WhoWins at day 5 at # WorldCup⁠ ⁠⁠ ⁠⁠ ⁠ # Belgium vs # Panama # WorldCup2018 match # 2018FIFAWorldCup # FIFA2018 # WORLDCUP⁠ ⁠⁠ ⁠ # WorldCupRussia2018 # FifaWorldCup # WC2018 # football";;;# # # # # # # # # # # #;"1008561107743772672";https://twitter.com/morphineworld/status/1008561107743772672;en
;2018-06-18 09:04;2;3;"# FIFAWorldcup # FIFA2018 # BEL # PAN # WorldCup BELGIUM @ HarshalJi @ botty_bot @ pavangaulkar14 @ SagarRa42630590 @ Sagar14Naik @ Sanjiv_34 @ Simran06995919";;@ @ @ @ @ @ @;# # # # #;"1008561099027824640";https://twitter.com/witty_vishal/status/1008561099027824640;id
;2018-06-18 09:04;8;6;"# WhoWins at day 5 at # WorldCup⁠ ⁠⁠ ⁠⁠ ⁠ # Sweden vs # SouthKorea # WorldCup2018 match # 2018FIFAWorldCup # FIFA2018 # WORLDCUP⁠ ⁠⁠ ⁠ # WorldCupRussia2018 # FifaWorldCup # WC2018 # football";;;# # # # # # # # # # # #;"1008560996842078208";https://twitter.com/morphineworld/status/1008560996842078208;en
;2018-06-18 09:03;0;0;"Best Coin @ BetOnChart # betonchart # football # soccer # bitcoin # crypto # worldcup # fifa2018 # fifarussiahttps://twitter.com/betonchart/status/1003567421972795394 …";;@;# # # # # # # #;"1008560788607385602";https://twitter.com/jamestrandn/status/1008560788607385602;en
;2018-06-18 09:02;0;0;"@ UNHumanRights @ nytimesworld @ BBCWorld @ ChouhanShivraj @ AamAadmiParty @ VishalDadlani @ BBCWorld @ UNESCO @ japantimes # FIFA2018 # FIFAWorldCuphttps://twitter.com/jalajboy/status/1008536060857499650 …";;@ @ @ @ @ @ @ @ @;# #;"1008560670328041473";https://twitter.com/indigokores/status/1008560670328041473;en
;2018-06-18 09:00;0;0;"By virtue of being one of the single biggest sporting events, # FIFA2018 also categorizes as top marketing break for different brands. With @ ShareInsights_ you can now identify optimal time slot for airing promo and commercials. http://ow.ly/EGOe30kuFWS @ FOXSoccer @ SonyLIVpic.twitter.com/HH4ZPtPgdh";;@ @ @;#;"1008560021377085440";https://twitter.com/ShareInsights_/status/1008560021377085440;en
;2018-06-18 08:59;0;0;"# FIFAWorldCup # FIFA2018 # ENG vl win";;;# # #;"1008559868092080128";https://twitter.com/Khushnaaz26/status/1008559868092080128;en
;2018-06-18 08:59;0;0;"เชียร์เยอรมันนัดแรกรอบแรกหัวใจกุก็ทำงานหนักเลย ถ้าเป็นแบบนี้ทุกนัดหล่ะ ตาย ตาย กุตายยยยยย # FIFA2018 # WorldCup2018";;;# #;"1008559764991664128";https://twitter.com/FarohRabbitCafe/status/1008559764991664128;th
;2018-06-18 08:59;0;0;"# FIFAWorldcup # FIFA2018 # TUN # ENG # WorldCup ENGLAND @ manavparghi @ GirdharGohel @ idharmesh";;@ @ @;# # # # #;"1008559746037661697";https://twitter.com/SM6999/status/1008559746037661697;en
;2018-06-18 08:59;0;0;"# FIFAWorldcup # FIFA2018 # TUN # ENG # WorldCup ENGLAND @ manavparghi @ GirdharGohel @ idharmesh https://twitter.com/acmefitness/status/1008557571077099520 …";;@ @ @;# # # # #;"1008559686482661376";https://twitter.com/SM6999/status/1008559686482661376;en
;2018-06-18 08:58;0;0;"England will win # FIFAWorldcup # FIFA2018 # TUN # ENG # WorldCup";;;# # # # #;"1008559652437520385";https://twitter.com/LuckyMunjal777/status/1008559652437520385;en
;2018-06-18 08:58;0;0;"# Mexico Defeats # Germany 1-0 https://cmun.it/yd7smwo # CityBusinessNews # CityNews # LatestNews # BusinessNews # NewsUpdate # Nigeria # WorldNews # News # Update # Sports # FIFA2018 # WorldCup # GermanyvsMexico # Russia2018";;;# # # # # # # # # # # # # # # #;"1008559553129086976";https://twitter.com/TheCityBizNews/status/1008559553129086976;en
;2018-06-18 08:58;0;0;"BELGIUM will win # FIFAWorldCup # FIFA2018 # BEL # PAN # WorldCup # Contest @ acmefitness";;@;# # # # # #;"1008559502306627584";https://twitter.com/LuckyMunjal777/status/1008559502306627584;en
;2018-06-18 08:57;0;0;"Russia has never been a good place for Germans be it world cup or world war. # FIFA2018";;;#;"1008559322639622144";https://twitter.com/nanjoshi/status/1008559322639622144;en
;2018-06-18 08:57;0;0;"South Korea will win # FIFAWorldcup # FIFA2018 # SWE # KOR # WorldCup";;;# # # # #;"1008559281703014400";https://twitter.com/LuckyMunjal777/status/1008559281703014400;en
;2018-06-18 08:56;0;1;"All these soccer players LOOKING LIKE FIIIIII REEEEEEEE # ReasonsWhyGirlsWatchSoccer # fifa2018 pic.twitter.com/pakxDDNfSe";;;# #;"1008559004937793536";https://twitter.com/ms_buchak/status/1008559004937793536;en
;2018-06-18 08:55;0;1;"Ans:- England # FIFAWorldcup # FIFA2018 # TUN # ENG # WorldCup";;;# # # # #;"1008558761261199360";https://twitter.com/rising_emperor/status/1008558761261199360;en
;2018-06-18 08:52;0;0;"no comprueba NADA hasta que: A- sus ROTACIONES GANEN 3 PARTIDOS ... B- deje a UN XI jugar MÁS D un partido !! # Mexico # MEX # CambiosOsorio # FIFA2018 https://twitter.com/upalabramx/status/1008542275117383685 …";;;# # # #;"1008558064847294466";https://twitter.com/foot_futbol2/status/1008558064847294466;es
;2018-06-18 08:50;0;0;"@ BetOnChart and hashtags # betonchart # football # soccer # bitcoin # crypto # worldcup # fifa2018 # fifarussia";;@;# # # # # # # #;"1008557530832728064";https://twitter.com/STORMY62687938/status/1008557530832728064;en
;2018-06-18 08:49;0;0;"It’s the year of the underdog # FIFA2018";;;#;"1008557204222435328";https://twitter.com/NoveltyAccount1/status/1008557204222435328;en
;2018-06-18 08:45;1;0;"BELGIUM # BEL⁠ ⁠⁠ ⁠ # FIFAWorldCup # FIFA2018 # BEL⁠ ⁠⁠ ⁠ # PAN⁠ ⁠⁠ ⁠ # WorldCup⁠ ⁠⁠ ⁠";;;# # # # # #;"1008556344247345153";https://twitter.com/Ni3_Prajapati/status/1008556344247345153;en
;2018-06-18 08:45;1;0;"SWEDEN # SWE # FIFAWorldCup # FIFA2018 # SWE # KOR # WorldCup";;;# # # # # #;"1008556235400966144";https://twitter.com/Ni3_Prajapati/status/1008556235400966144;en
;2018-06-18 08:44;1;0;"BELGIUM # FIFAWorldcup # FIFA2018 # BEL # PAN # WorldCup # Contest";;;# # # # # #;"1008556102382841856";https://twitter.com/montu13713/status/1008556102382841856;en
;2018-06-18 08:42;1;0;"small message of your choice in your native language and include the mention of @ BetOnChart and hashtags # betonchart # football # soccer # bitcoin # crypto # worldcup # fifa2018 # fifarussiahttps://twitter.com/betonchart/status/1003567421972795394 …";;@;# # # # # # # #;"1008555584499486720";https://twitter.com/LHip110/status/1008555584499486720;en
;2018-06-18 08:42;0;1;"# EidMubarak # FIFA2018 # followpic.twitter.com/xU5bKKoGUH";;;# # #;"1008555431353044998";https://twitter.com/kaleemafzal5685/status/1008555431353044998;en
;2018-06-18 08:40;0;0;"इसे कहते है @ BJP4India के चवन्नी छाप छिछोरे जोकर नेता ! @ msisodia @ Saurabh_MLAgk @ ArvindKejriwal @ AtishiMarlena @ AamAadmiParty # FIFA2018 https://twitter.com/narinderkbharaj/status/1008190958087823361 …";;@ @ @ @ @ @;#;"1008555142310842368";https://twitter.com/indigokores/status/1008555142310842368;id
;2018-06-18 08:38;0;1;"SWEDEN will win # SWE # FIFAWorldCup # FIFA2018 # SWE # KOR # WorldCup";;;# # # # # #;"1008554531179773955";https://twitter.com/imAshwinJ/status/1008554531179773955;en
;2018-06-18 08:38;0;0;"BELGIUM will win # BEL⁠ ⁠ # FIFAWorldCup # FIFA2018 # BEL⁠ ⁠ # PAN⁠ ⁠ # WorldCup⁠ ⁠";;;# # # # # #;"1008554513320443904";https://twitter.com/Trymarine/status/1008554513320443904;en
;2018-06-18 08:38;0;2;"BELGIUM will win # BEL⁠ ⁠ # FIFAWorldCup # FIFA2018 # BEL⁠ ⁠ # PAN⁠ ⁠ # WorldCup⁠ ⁠";;;# # # # # #;"1008554414200635394";https://twitter.com/imAshwinJ/status/1008554414200635394;en
;2018-06-18 08:37;0;0;"180617 # 레드벨벳 # RedVelvet fifa2018 (Video from Inkigayo) pic.twitter.com/h0pqVRX3Ul";;;# #;"1008554207358607361";https://twitter.com/hey_ilikethat_/status/1008554207358607361;en
;2018-06-18 08:36;1;0;"แอดมาแจกตารางการแข่งขัน # WorldCup สำหรับลูกค้าสายบอลทั้งหลาย เตรียมตัวนัดเดอะแก๊งค์เชียร์ทีมโปรดไปพร้อมกันน # FIFA2018 . . โคเอ็นเรามีส่งเดลิเวอรี่ไปที่บ้านด้วยนะะ กินม่อนไป เชียร์บอลไป ฟินกว่า บอกเลยย (สั่งก่อน3ทุ่มนะจ๊ะ) >> ดูเมนู / สั่งที่ line Id: @kouendelivery pic.twitter.com/JIxdcIH6CF";;@kouendelivery;# #;"1008554064416632832";https://twitter.com/Kouen_SushiBar/status/1008554064416632832;th
;2018-06-18 08:35;0;0;"# FIFAWorldcup # FIFA2018 # BEL # PAN # WorldCup BELGIUM @ manavparghi @ GirdharGohel @ idharmesh";;@ @ @;# # # # #;"1008553790809632768";https://twitter.com/SM6999/status/1008553790809632768;en
;2018-06-18 08:34;0;0;"# FIFAWorldcup # FIFA2018 # BEL # PAN # WorldCup BELGIUM @ manavparghi @ GirdharGohel @ idharmeshhttps://twitter.com/acmefitness/status/1008550151416262661 …";;@ @ @;# # # # #;"1008553598341431298";https://twitter.com/SM6999/status/1008553598341431298;en
;2018-06-18 08:32;0;0;"SWEDEN will win # SWE # FIFAWorldCup # FIFA2018 # SWE # KOR # WorldCup";;;# # # # # #;"1008553018915217408";https://twitter.com/TheBouncerBall/status/1008553018915217408;en
;2018-06-18 08:32;0;0;"BELGIUM will win # BEL⁠ ⁠ # FIFAWorldCup # FIFA2018 # BEL⁠ ⁠ # PAN⁠ ⁠ # WorldCup⁠ ⁠";;;# # # # # #;"1008552956961017857";https://twitter.com/kashishsachde11/status/1008552956961017857;en
;2018-06-18 08:31;0;0;"BELGIUM will win # BEL # FIFAWorldCup # FIFA2018 # BEL # PAN # WorldCup";;;# # # # # #;"1008552795446956032";https://twitter.com/TheBouncerBall/status/1008552795446956032;en
;2018-06-18 08:31;0;0;"Belgium # FIFAWorldcup # FIFA2018 # BEL # PAN # WorldCup # Contest @ acmefitness";;@;# # # # # #;"1008552675082817537";https://twitter.com/InquisitorDev/status/1008552675082817537;en
;2018-06-18 08:31;0;0;"Sweden # FIFAWorldcup # FIFA2018 # SWE # KOR # WorldCup";;;# # # # #;"1008552661073850370";https://twitter.com/divij_daga/status/1008552661073850370;en
;2018-06-18 08:29;1;1;"BELGIUM will be the winner # contestalert # FIFAWorldCup # FIFA2018 # BEL # WorldCup # Contest @ geetztandon @ misty_basu @ Shikha1617 @SushmaPonaka @ chandra_mani38 @ prachimana @ itzzmesush";;@ @ @ @SushmaPonaka @ @ @;# # # # # #;"1008552297494769665";https://twitter.com/porwal_shilpi/status/1008552297494769665;en
;2018-06-18 08:29;0;0;"Belgium # FIFAWorldcup # FIFA2018 # BEL # PAN # WorldCup # Contest @ acmefitness";;@;# # # # # #;"1008552258521391105";https://twitter.com/divij_daga/status/1008552258521391105;en
;2018-06-18 08:28;0;0;"BELGIUM will be the WINNER OF THE MATCH # FIFAWorldcup # FIFA2018 # BEL⁠ ⁠ # PAN⁠ ⁠ # WorldCup⁠ ⁠ # Contest";;;# # # # # #;"1008551962353139715";https://twitter.com/samantbansal/status/1008551962353139715;en
;2018-06-18 08:28;0;0;"# contestalert winner of the match: # BEL # FIFAWorldcup # FIFA2018 # BEL # PAN # WorldCup # Contest";;;# # # # # # # #;"1008551892618760192";https://twitter.com/sevenibbusk/status/1008551892618760192;en
;2018-06-18 08:27;0;0;"Russia World Cup in pictures: Best photos of teams, games and players https://www.telegraph.co.uk/world-cup/0/russia-world-cup-pictures-best-photos-teams-games-players/?WT.mc_id=tmg_share_tw … via @ telefootball # FIFA2018 # BestSport # SorryGermany!";;@;# # #;"1008551668370296832";https://twitter.com/OceanB/status/1008551668370296832;en
;2018-06-18 08:27;0;0;"BELGIUM # FIFAWorldcup # FIFA2018 # BEL⁠ ⁠ # PAN⁠ ⁠ # WorldCup⁠ ⁠ # Contest";;;# # # # # #;"1008551635617026048";https://twitter.com/DipuJoshi20/status/1008551635617026048;en
;2018-06-18 08:26;1;4;"BELGIUM # FIFAWorldCup # FIFA2018 # BEL # PAN # WorldCup # Contest @ acmefitness @ Bruntha_Ramani @ ItxPeer @ Sanjiv_34 @ AdiBonkar08 @ ilikenikki2much @ Hariomindia1pic.twitter.com/YZm1hI82Ro";;@ @ @ @ @ @ @;# # # # # #;"1008551624082534400";https://twitter.com/prashantDocean/status/1008551624082534400;en
;2018-06-18 08:26;1;1;"Sweden will win. # FIFAWorldcup # FIFA2018 # SWE # KOR # WorldCup @ nishugyan @ Shubham44274925 @ SiddharthSama12 @ acmefitness";;@ @ @ @;# # # # #;"1008551440451694593";https://twitter.com/vidyathapa76/status/1008551440451694593;en
;2018-06-18 08:26;0;0;"SWEDEN I hope # FIFAWorldcup # FIFA2018 # SWE⁠ ⁠ # KOR⁠ ⁠ # WorldCup⁠ ⁠ # Contest";;;# # # # # #;"1008551391462350850";https://twitter.com/DipuJoshi20/status/1008551391462350850;en
;2018-06-18 08:24;0;0;"@ BetOnChart and hashtags # betonchart # football # soccer # bitcoin # crypto # worldcup # fifa2018 # fifarussiahttps://twitter.com/betonchart/status/1003567421972795394 …";;@;# # # # # # # #;"1008551070669291520";https://twitter.com/vantrieu55/status/1008551070669291520;en
;2018-06-18 08:23;0;0;"Belgium # FIFAWorldcup # FIFA2018 # BEL # PAN # WorldCup";;;# # # # #;"1008550869351010304";https://twitter.com/ImJohns07/status/1008550869351010304;en
;2018-06-18 08:23;0;1;"Sweden vs South Korea 5:30 PM Belgium vs Panama 8:30 PM Tunisia vs England 11:30 PM # 3inone # NosleepDay # fifa2018";;;# # #;"1008550767194755074";https://twitter.com/ajsriram/status/1008550767194755074;en
;2018-06-18 08:23;0;0;"# FIFAWorldCup # FIFA2018 # BEL will win";;;# # #;"1008550763868708865";https://twitter.com/Khushnaaz26/status/1008550763868708865;en
;2018-06-18 08:23;1;3;"My Prediction : - SWEDEN will be come out Victorious. # FIFAWorldCup # FIFA2018 # SWE # KOR # WorldCup # contest @ acmefitness @ chandra_mani38 @ sandipdey_ @ ankush_rohmetra @ Sanjiv_34";;@ @ @ @ @;# # # # # #;"1008550649573732353";https://twitter.com/prashantDocean/status/1008550649573732353;en
;2018-06-18 08:23;0;0;"BELGIUM # FIFAWorldcup # FIFA2018 # BEL # PAN # WorldCup";;;# # # # #;"1008550640417558528";https://twitter.com/Akhil7Cena/status/1008550640417558528;en
;2018-06-18 08:22;0;0;"Belgium # FIFAWorldcup # FIFA2018 # BEL # PAN # WorldCup";;;# # # # #;"1008550559186472960";https://twitter.com/dhillukaushik/status/1008550559186472960;en
;2018-06-18 08:21;0;0;"Belgium # FIFAWorldcup # FIFA2018 # BEL # PAN # WorldCup";;;# # # # #;"1008550347793563649";https://twitter.com/Mj180Shiva/status/1008550347793563649;en
;2018-06-18 08:21;105;119;"# contestalert Predict the winner of the match and get a chance to win a gift voucher worth Rs. 1000. Five winners per contest # FIFAWorldcup # FIFA2018 # BEL # PAN # WorldCup # Contestpic.twitter.com/Nevk0GwHv8";;;# # # # # # #;"1008550151416262661";https://twitter.com/acmefitness/status/1008550151416262661;en
;2018-06-18 08:20;0;0;"excelente projeto @ BetOnChart and hashtags # betonchart # football # soccer # bitcoin # crypto # worldcup # fifa2018 # fifarussiahttps://twitter.com/betonchart/status/1003567421972795394 …";;@;# # # # # # # #;"1008550101097308163";https://twitter.com/adiliocesar/status/1008550101097308163;en
;2018-06-18 08:20;0;1;"Group C, D & E scores! # worldcup2018 # realmadrid # brasil # russia # messi # ronaldo # fifaworldcuprussia2018 # russia2018 # worldcup # soccer # football # fifaworldcup2018 # fifaworldcup # fifa # sports # salah # neymarjr # manutd # liverpool # barcelona # cr7 # fifa2018 # fifascorespic.twitter.com/qEwaJn2cWG";;;# # # # # # # # # # # # # # # # # # # # # # #;"1008550088711507968";https://twitter.com/jotoffofficial/status/1008550088711507968;en
;2018-06-18 08:19;0;0;"# FIFAWorldCup # FIFA2018 # SWE will win";;;# # #;"1008549856514846720";https://twitter.com/Khushnaaz26/status/1008549856514846720;en
;2018-06-18 08:19;0;0;"South Korea # FIFAWorldcup # FIFA2018 # SWE # KOR # WorldCup";;;# # # # #;"1008549844850360320";https://twitter.com/ImJohns07/status/1008549844850360320;en
;2018-06-18 08:19;0;0;"SWEDEN # FIFAWorldcup # FIFA2018 # SWE # KOR # WorldCup";;;# # # # #;"1008549832611356672";https://twitter.com/dhillukaushik/status/1008549832611356672;en
;2018-06-18 08:19;0;0;"Sweden # contestalert # FIFAWorldcup # FIFA2018 # SWE # KOR # WorldCup # Contest";;;# # # # # # #;"1008549769021517824";https://twitter.com/ashishanil225/status/1008549769021517824;en
;2018-06-18 08:18;0;0;"SWEDEN # FIFAWorldcup # FIFA2018 # SWE # KOR # WorldCup";;;# # # # #;"1008549545733644289";https://twitter.com/Akhil7Cena/status/1008549545733644289;en
;2018-06-18 08:18;1;1;"हम भारत वाले फूफों और फूं-फा से ही नहीं निपट पाते, # फीफा तक कैसे पहुंचेंगे। # FIFA # FifaWorldCup18 # FIFA2018 # फीफा2018 # हिंदी";;;# # # # # #;"1008549407770411009";https://twitter.com/prithvii/status/1008549407770411009;hi
;2018-06-18 08:17;0;0;"# FOXSports # BomDiaFoxsegunda # FIFA2018 # VAR # brasilxsuica # Brasil # JogaOqueSabe # ESPNNaRussia # SporTVNewsCopa # RussiaFifaWorldCup2018pic.twitter.com/UvD6s4Sl4g";;;# # # # # # # # # #;"1008549144405905408";https://twitter.com/Vagnerrj/status/1008549144405905408;en
;2018-06-18 08:16;0;0;"South Korea # FIFAWorldcup # FIFA2018 # SWE # KOR # WorldCup";;;# # # # #;"1008549050755366913";https://twitter.com/sandeep_447/status/1008549050755366913;en
;2018-06-18 08:15;0;0;"# WorldCup2018 for # Ger again! I’m sure they’ll win the rest of the matches !! # fifa # FIFA2018 # GermanyvsMexico";;;# # # # #;"1008548822266630145";https://twitter.com/ApoorvaBelle/status/1008548822266630145;en
;2018-06-18 08:15;0;0;"Sweden # FIFAWorldcup # FIFA2018 # SWE # KOR # WorldCup";;;# # # # #;"1008548741698076673";https://twitter.com/Mj180Shiva/status/1008548741698076673;en
;2018-06-18 08:14;104;109;"# contestalert Predict the winner of the match and get a chance to win a gift voucher worth Rs. 1000. Five winners per contest # FIFAWorldcup # FIFA2018 # SWE # KOR # WorldCup # Contestpic.twitter.com/DzklcpKQIw";;;# # # # # # #;"1008548574756343809";https://twitter.com/acmefitness/status/1008548574756343809;en
;2018-06-18 08:13;0;0;"# Switzerland v # Brazil http://bit.ly/2JITVb3CyF # HoppSchwiiz # Россия2018 # WC2018 # WorldCup2018 # FIFAWorldCup # WorldCupRussia2018 # WorldCup # FIFAWorldCup2018 # FIFA2018 # Futebol # Fussball # Calcio # футбол # Fútbol # CyF # Football # Foot # Voetbal # Soccer... http://bit.ly/2JITVb3CyF";;;# # # # # # # # # # # # # # # # # # # # #;"1008548109788557317";https://twitter.com/cafeyfutbol/status/1008548109788557317;en
;2018-06-18 08:11;0;0;"# mexico # fifa2018 # mexvsger # copamundial2018… https://www.instagram.com/p/BkJn97blNTa/?utm_source=ig_twitter_share&igshid=3iyrz7ds8oxt …";;;# # # #;"1008547640328556545";https://twitter.com/compania/status/1008547640328556545;es
;2018-06-18 08:09;0;0;"@ BetOnChart # betonchart # football # soccer # bitcoin # crypto # worldcup # fifa2018 # fifarussia -https://twitter.com/betonchart/status/1003567421972795394 …";;@;# # # # # # # #;"1008547243589275650";https://twitter.com/_taarsis/status/1008547243589275650;en
;2018-06-18 08:07;0;0;"https://twitter.com/betonchart/status/1003567421972795394 … # betonchart # football # soccer # bitcoin # crypto # worldcup # fifa2018 # fifarussia";;;# # # # # # # #;"1008546830274080769";https://twitter.com/anhquyendk/status/1008546830274080769;en
;2018-06-18 08:07;0;1;"Cuando solo te importa el poder y no un gran país como # mexico. El mundial # fifa2018 no nos distraerá en estas # Elecciones2018 los # mexicanos estamos listos para votar por # Amlo # VamosMéxicohttps://twitter.com/jrisco/status/1008431068364537856 …";;;# # # # # #;"1008546614921789440";https://twitter.com/quiensoiio/status/1008546614921789440;es
;2018-06-18 08:06;0;0;"By chance, our cats predicted corretcly that Saudi will win https://youtu.be/9_ZJ1QTiDSc via # FIFA2018 # RussiavsSaudi # FIFARussia # Russia2018WorldCup # RUSSIA_2018 # FIFAWorldCup # FifaWorldCup2018 # FIFAWorldCup";;;# # # # # # # #;"1008546357173411848";https://twitter.com/invitesnfavors/status/1008546357173411848;en
;2018-06-18 08:05;0;0;"I was expecting 3-0 !! # fifa2018 # brazilvsswitzerland";;;# #;"1008546179347550208";https://twitter.com/jkjoshi13/status/1008546179347550208;en
;2018-06-18 08:04;0;0;"Si, lo reconozco, soy de los que NO pensaban que los papanatas de @ miseleccionmx fueran a ganar, bien jugado, bien ganado, pero eso (debe quedar claro) NO los hace ya campeones del mundo... no, para nada, significa que dieron un excelente partido, nada mas.. # FIFA2018 # Rusia2018";;@;# #;"1008546018064060416";https://twitter.com/LaChivaMayor/status/1008546018064060416;es
;2018-06-18 08:04;0;0;"@ BetOnChart # betonchart # football # soccer # bitcoin # crypto # worldcup # fifa2018 # fifarussiahttps://twitter.com/betonchart/status/1003567421972795394 …";;@;# # # # # # # #;"1008545956500000769";https://twitter.com/_taarsis/status/1008545956500000769;en
;2018-06-18 08:04;3;24;"When three WSOP bracelets and $9.5m in lifetime earnings still isn't enough to get you onto the Belgium squad @ KitBul # FIFA2018 https://twitter.com/kitbulette/status/1008400177319817216 …";;@;#;"1008545864686526465";https://twitter.com/PokerNews/status/1008545864686526465;en
;2018-06-18 08:02;0;0;"@ BetOnChart and hashtags # betonchart # football # soccer # bitcoin # crypto # worldcup # fifa2018 # fifarussiahttps://twitter.com/betonchart/status/1003567421972795394 …";;@;# # # # # # # #;"1008545526483218432";https://twitter.com/_taarsis/status/1008545526483218432;en
;2018-06-18 08:00;0;0;"@ EASPORTSFIFA just played my first # Fifa2018 game against an on-line opponent and came back from a 2-0 deficit to tie 2-2 in last 5 minutes of the game.";;@;#;"1008545071401074688";https://twitter.com/CubanRickyGee/status/1008545071401074688;en
;2018-06-18 07:58;0;1;"# Germany v # Mexico http://bit.ly/2JOnB6NCyF # Россия2018 # WC2018 # WorldCup2018 # FIFAWorldCup # WorldCupRussia2018 # FIFAWorldCup2018 # FIFA2018 # Futebol # Fussball # Calcio # футбол # Fútbol # CyF # Football # Foot # Voetbal # Soccer # Russia2018 # Nadanosdetiene... http://bit.ly/2JOnB6NCyF";;;# # # # # # # # # # # # # # # # # # # # #;"1008544384873369601";https://twitter.com/cafeyfutbol/status/1008544384873369601;en
;2018-06-18 07:53;0;2;"Why it’s important not to *CUT* in between # Steadycam closeups during an anthem.. You Just Never Know!! # LetsMakeTVGreat # FIFA2018 @ DAVIDHORRIDGE @ sharmakshat https://twitter.com/paolaa_janet/status/1008468354938605574 …";;@ @;# # #;"1008543223516721152";https://twitter.com/yaps9/status/1008543223516721152;en
;2018-06-18 07:51;0;0;"I’m desperately wanting to see India playing FIFA at least next worldcup.. Will that happen ? Fingers crossed.. @ chetrisunil11 # FifaWorldCup18 # FIFA2018";;@;# #;"1008542621726228481";https://twitter.com/MagicSoul007/status/1008542621726228481;en
;2018-06-18 07:51;0;0;"# CostaRica v # Serbia http://bit.ly/2M0PvchCyF # Россия2018 # WC2018 # WorldCup2018 # FIFAWorldCup # WorldCupRussia2018 # FIFAWorldCup2018 # FIFA2018 # Futebol # Fussball # Calcio # футбол # Fútbol # CyF # Football # Foot # Voetbal # Soccer # Russia2018 # Brazil... http://bit.ly/2M0PvchCyF";;;# # # # # # # # # # # # # # # # # # # # #;"1008542586007678976";https://twitter.com/cafeyfutbol/status/1008542586007678976;en
;2018-06-18 07:47;0;0;"Mexican goalkeeper... # WorldCup # GermanyvsMexico # Russia2018 # FIFA2018 # bbcworldcup # itvworldcup";;;# # # # # #;"1008541758211305473";https://twitter.com/sfig16/status/1008541758211305473;en
;2018-06-18 07:47;0;0;"Who does # ET think will win the # WorldCup? # Extraterrestrial # WorldCup2018 # WC2018 # GermanyvsMexico # WorldCupRussia2018 # WorldCup18 # FIFA2018 # futbol # soccer # FIFA # RUSSIA_2018";;;# # # # # # # # # # # # #;"1008541699251920896";https://twitter.com/ET_Exists/status/1008541699251920896;en
;2018-06-18 07:43;0;0;"s/o mexico. may the better team win. good job! # fifa2018 # germany # mexico # teamgermany";;;# # # #;"1008540663120650241";https://twitter.com/therealRAPH_/status/1008540663120650241;en
;2018-06-18 07:41;1;0;"# Mexico built a # wall and # Germany paid for it! # fifa2018 # FifaWorldCup2018 # Trump # TrumpWorld # RussiaWorldCup2018";;;# # # # # # # #;"1008540190225391616";https://twitter.com/Farhad_Zulfiqar/status/1008540190225391616;en
;2018-06-18 07:32;0;0;"Last Night I have completed this Business Card Design in only 2 hours and that make my client happy. If you interested to hire me, please click on the link https://goo.gl/DFBmLu Osaka Daniel Bryan Brooks Koepka Ember Moon Laura Bush # Westworld # MITB # ThingsILieAbout # FIFA2018 pic.twitter.com/mlKRovwLNp";;;# # # #;"1008537943403663360";https://twitter.com/Toha64bit/status/1008537943403663360;en
;2018-06-18 07:32;0;0;"I am sure this score card is not FIFA2018. Is this qualifiers match ?";;;;"1008537826269335554";https://twitter.com/nanostructuring/status/1008537826269335554;en
